,State,County,Year,Deaths,Population,Treatment,death_prop
615,Florida,Okeechobee,2007,8.0,40023.0,Treatment,0.00019988506608699998
616,Florida,Putnam,2007,0.0,73740.0,Treatment,0.0
617,Florida,Sumter,2007,9.0,72711.0,Treatment,0.00012377769525931428
618,Florida,Suwannee,2007,7.0,39473.0,Treatment,0.00017733640716439085
619,Florida,Taylor,2007,0.0,20947.0,Treatment,0.0
620,Florida,Union,2007,3.0,14727.0,Treatment,0.00020370747606437156
621,Florida,Wakulla,2007,6.0,30246.0,Treatment,0.00019837333862328903
622,Florida,Washington,2007,2.0,22883.0,Treatment,8.740112747454443e-05
623,Florida,Alachua,2008,1.0,242133.0,Treatment,4.129961632656433e-06
624,Florida,Baker,2008,0.0,26048.0,Treatment,0.0
625,Florida,Bradford,2008,2.0,29171.0,Treatment,6.856124232971101e-05
626,Florida,Calhoun,2008,5.0,13543.0,Treatment,0.00036919441778040314
627,Florida,DeSoto,2008,2.0,35036.0,Treatment,5.708414202534536e-05
628,Florida,Dixie,2008,9.0,14846.0,Treatment,0.0006062238986932507
629,Florida,Flagler,2008,9.0,90700.0,Treatment,9.922822491730981e-05
630,Florida,Franklin,2008,2.0,11247.0,Treatment,0.00017782519783053258
631,Florida,Gadsden,2008,6.0,47450.0,Treatment,0.00012644889357218123
632,Florida,Gilchrist,2008,9.0,17046.0,Treatment,0.0005279831045406547
633,Florida,Glades,2008,3.0,11072.0,Treatment,0.0002709537572254335
634,Florida,Gulf,2008,5.0,15683.0,Treatment,0.00031881655295542947
635,Florida,Hamilton,2008,7.0,14412.0,Treatment,0.00048570635581459895
636,Florida,Hardee,2008,9.0,29135.0,Treatment,0.00030890681311137805
637,Florida,Hendry,2008,1.0,39602.0,Treatment,2.5251249936871874e-05
