State,County,MME,Population,Year,Treatment,_merge,Prescr_rate
Florida,Madison,6444573476.655,18711.0,2013,Treatment,both,344426.99356822186
Florida,Madison,4488146021.287499,18521.0,2014,Treatment,both,242327.41327614596
Florida,Manatee,5090559002646.786,311553.0,2006,Treatment,both,16339303.43359488
Florida,Manatee,6100434240927.266,314027.0,2007,Treatment,both,19426464.096804623
Florida,Manatee,6788525151427.677,316059.0,2008,Treatment,both,21478664.272897393
Florida,Manatee,7340505980163.454,318361.0,2009,Treatment,both,23057177.167314634
Florida,Manatee,11930316563502.906,322833.0,2010,Treatment,both,36955071.39450709
Florida,Manatee,10368439577341.982,327320.0,2011,Treatment,both,31676767.61988874
Florida,Manatee,7016482248825.28,333954.0,2012,Treatment,both,21010325.520356935
Florida,Manatee,5388749234549.1,342229.0,2013,Treatment,both,15746033.31263306
Florida,Manatee,4573140781088.745,351771.0,2014,Treatment,both,13000334.823191067
Florida,Marion,3802210888050.901,313964.0,2006,Treatment,both,12110340.319434397
Florida,Marion,5178503948142.537,323032.0,2007,Treatment,both,16030931.75952394
Florida,Marion,5860141711934.042,327172.0,2008,Treatment,both,17911501.326317783
Florida,Marion,6259236360062.1045,328547.0,2009,Treatment,both,19051266.211720407
Florida,Marion,7694510535147.635,331298.0,2010,Treatment,both,23225345.565465637
Florida,Marion,7237140938629.948,332272.0,2011,Treatment,both,21780772.796473816
Florida,Marion,6001347389643.883,334094.0,2012,Treatment,both,17963050.487718675
Florida,Marion,5073697865504.252,335688.0,2013,Treatment,both,15114325.997665249
Florida,Marion,4484714683153.03,338749.0,2014,Treatment,both,13239049.216833202
Florida,Martin,897513082264.8937,137740.0,2006,Treatment,both,6515994.498801319
Florida,Martin,1045413534195.8192,138865.0,2007,Treatment,both,7528272.3090470545
Florida,Martin,1355208929387.0005,139080.0,2008,Treatment,both,9744096.414919475
Florida,Martin,1633966934155.7317,139794.0,2009,Treatment,both,11688391.019326521
Florida,Martin,2050003839541.0627,146318.0,2010,Treatment,both,14010605.937349217
Florida,Martin,1839398856364.248,147647.0,2011,Treatment,both,12458084.867042663
Florida,Martin,1157306517980.116,148913.0,2012,Treatment,both,7771695.674522144
Florida,Martin,947937059219.3756,151550.0,2013,Treatment,both,6254945.953278625
Florida,Martin,680121841243.651,153538.0,2014,Treatment,both,4429664.58624999
Florida,Miami-Dade,18659414883325.145,2438702.0,2006,Treatment,both,7651371.460442951
Florida,Miami-Dade,24148928425549.49,2453567.0,2007,Treatment,both,9842375.784133667
Florida,Miami-Dade,34467908464482.6,2478745.0,2008,Treatment,both,13905386.985947566
Florida,Miami-Dade,58069771818996.43,2500625.0,2009,Treatment,both,23222103.201798122
Florida,Miami-Dade,97569094231475.94,2496435.0,2010,Treatment,both,39083370.57903608
Florida,Miami-Dade,88200075572510.39,2580077.0,2011,Treatment,both,34185055.55164067
Florida,Miami-Dade,35747630392914.805,2611183.0,2012,Treatment,both,13690204.935048522
Florida,Miami-Dade,28030991221509.44,2641928.0,2013,Treatment,both,10610051.152608791
Florida,Miami-Dade,22550530028398.832,2668903.0,2014,Treatment,both,8449362.913676081
Florida,Monroe,454748793977.5544,74104.0,2006,Treatment,both,6136629.520370754
Florida,Monroe,481659074519.3003,73420.0,2007,Treatment,both,6560325.177326346
Florida,Monroe,560502550373.2618,73298.0,2008,Treatment,both,7646901.011941142
Florida,Monroe,748215642347.166,73165.0,2009,Treatment,both,10226414.847907688
Florida,Monroe,751914045331.1682,73090.0,2010,Treatment,both,10287509.171311647
Florida,Monroe,680544778443.7917,74067.0,2011,Treatment,both,9188231.98514577
Florida,Monroe,426310216651.75726,74835.0,2012,Treatment,both,5696668.893589327
Florida,Monroe,260246489365.45905,76265.0,2013,Treatment,both,3412397.421693556
Florida,Monroe,253444004944.4355,76858.0,2014,Treatment,both,3297561.8015617826
Florida,Nassau,197030389839.2329,66529.0,2006,Treatment,both,2961571.4927209625
Florida,Nassau,241465324316.7737,68441.0,2007,Treatment,both,3528080.01514843
Florida,Nassau,291806914567.6335,69815.0,2008,Treatment,both,4179716.6019857265
Florida,Nassau,341637975753.375,70576.0,2009,Treatment,both,4840710.379638617
Florida,Nassau,447928862740.6907,73314.0,2010,Treatment,both,6109731.602977476
Florida,Nassau,628506398618.2705,74142.0,2011,Treatment,both,8477062.914653914
Florida,Nassau,608956485013.4691,74616.0,2012,Treatment,both,8161205.170653333
Florida,Nassau,495719084899.10297,75599.0,2013,Treatment,both,6557217.488314699
Florida,Nassau,439553750455.2253,76597.0,2014,Treatment,both,5738524.360682864
Florida,Okaloosa,777529871217.9397,182462.0,2006,Treatment,both,4261324.940085825
Florida,Okaloosa,789709465332.7668,180911.0,2007,Treatment,both,4365182.135595772
Florida,Okaloosa,826133657820.2866,179529.0,2008,Treatment,both,4601672.475311992
Florida,Okaloosa,864635479434.6892,178473.0,2009,Treatment,both,4844629.044363513
Florida,Okaloosa,981184343120.9136,180822.0,2010,Treatment,both,5426244.279572804
Florida,Okaloosa,1095900864262.3636,183208.0,2011,Treatment,both,5981730.40621787
Florida,Okaloosa,1180307579758.5212,190207.0,2012,Treatment,both,6205384.553452403
Florida,Okaloosa,1215606797918.3855,193458.0,2013,Treatment,both,6283569.549557969
Florida,Okaloosa,1101958838272.348,195650.0,2014,Treatment,both,5632296.643354705
Florida,Okeechobee,96660557095.66438,39813.0,2006,Treatment,both,2427864.192491507
Florida,Okeechobee,119999430372.9546,40023.0,2007,Treatment,both,2998261.758812548
Florida,Okeechobee,130941547275.31252,40222.0,2008,Treatment,both,3255470.8188382606
Florida,Okeechobee,158725727908.84537,40241.0,2009,Treatment,both,3944378.318353057
Florida,Okeechobee,263942670203.33072,39996.0,2010,Treatment,both,6599226.677751043
Florida,Okeechobee,218347846296.25027,39424.0,2011,Treatment,both,5538449.835030699
Florida,Okeechobee,142946255731.99557,39260.0,2012,Treatment,both,3641015.1740192454
Florida,Okeechobee,129295387396.13904,39006.0,2013,Treatment,both,3314756.3809705954
Florida,Okeechobee,113990402767.00044,39114.0,2014,Treatment,both,2914312.081786584
Florida,Orange,16857312082629.611,1053941.0,2006,Treatment,both,15994550.05795354
Florida,Orange,21695108830648.312,1066117.0,2007,Treatment,both,20349650.95824221
Florida,Orange,35331094912576.36,1075737.0,2008,Treatment,both,32843617.829057064
Florida,Orange,53007794937162.81,1086480.0,2009,Treatment,both,48788560.24700207
Florida,Orange,89141890800766.6,1145956.0,2010,Treatment,both,77788231.66052327
Florida,Orange,71538119795401.02,1170461.0,2011,Treatment,both,61119609.96171681
Florida,Orange,42172124003442.86,1202506.0,2012,Treatment,both,35070198.40519953
Florida,Orange,28004576727492.57,1227607.0,2013,Treatment,both,22812330.597245347
Florida,Orange,19989414721198.93,1256495.0,2014,Treatment,both,15908869.292117301
Florida,Osceola,738693495469.2021,246259.0,2006,Treatment,both,2999660.907699626
Florida,Osceola,1007403322945.8396,258283.0,2007,Treatment,both,3900385.7123614005
Florida,Osceola,1506983709582.8013,266609.0,2008,Treatment,both,5652411.2448672075
Florida,Osceola,4121693147694.077,270618.0,2009,Treatment,both,15230668.867902642
Florida,Osceola,5392488885583.356,268685.0,2010,Treatment,both,20069929.045474652
Florida,Osceola,3544826532970.958,278903.0,2011,Treatment,both,12709890.295088107
Florida,Osceola,2237113949143.8203,289363.0,2012,Treatment,both,7731167.941802581
Florida,Osceola,1450470023904.468,300124.0,2013,Treatment,both,4832902.479989831
Florida,Osceola,1217911629952.3608,311965.0,2014,Treatment,both,3904000.865328998
Florida,Palm Beach,64461820488640.52,1265707.0,2006,Treatment,both,50929496.70708981
Florida,Palm Beach,97317887556476.5,1264648.0,2007,Treatment,both,76952549.29156294
Florida,Palm Beach,139871658124824.0,1269745.0,2008,Treatment,both,110157282.072246
Florida,Palm Beach,200561831613937.12,1279950.0,2009,Treatment,both,156695051.84885123
Florida,Palm Beach,210148355331926.8,1320134.0,2010,Treatment,both,159187139.58728948
Florida,Palm Beach,109508293254124.94,1338500.0,2011,Treatment,both,81814189.95451994
Florida,Palm Beach,62125034963878.07,1358396.0,2012,Treatment,both,45734112.11743709
Florida,Palm Beach,49997836926913.15,1375826.0,2013,Treatment,both,36340232.65072265
Florida,Palm Beach,41555472249262.84,1398518.0,2014,Treatment,both,29713934.500137176
Florida,Pasco,12738392808290.94,444325.0,2006,Treatment,both,28669088.6362256
Florida,Pasco,17084933766538.334,459566.0,2007,Treatment,both,37176235.33189647
Florida,Pasco,24002519557547.664,468384.0,2008,Treatment,both,51245387.454626255
Florida,Pasco,27438164943315.117,471709.0,2009,Treatment,both,58167567.17237771
Florida,Pasco,38391922851545.086,464697.0,2010,Treatment,both,82617109.32402207
Florida,Pasco,33014874235756.742,466523.0,2011,Treatment,both,70767945.49412729
Florida,Pasco,16164244987011.477,470618.0,2012,Treatment,both,34346848.159253314
Florida,Pasco,12111757416390.402,475751.0,2013,Treatment,both,25458185.934218537
Florida,Pasco,9353778742850.3,485640.0,2014,Treatment,both,19260725.522712916
Florida,Pinellas,64337982224570.12,918551.0,2006,Treatment,both,70042906.95298369
Florida,Pinellas,65664457016910.7,912764.0,2007,Treatment,both,71940235.39152585
Florida,Pinellas,94275778173937.77,910058.0,2008,Treatment,both,103593153.59453768
Florida,Pinellas,104011051886775.78,909013.0,2009,Treatment,both,114421963.03768569
Florida,Pinellas,152520108408726.28,916542.0,2010,Treatment,both,166408204.32530782
Florida,Pinellas,127552072658443.2,917730.0,2011,Treatment,both,138986491.2974875
Florida,Pinellas,66521287046949.17,921999.0,2012,Treatment,both,72148979.60512882
Florida,Pinellas,52672973527705.79,929683.0,2013,Treatment,both,56656918.03303469
Florida,Pinellas,42603298198687.85,938144.0,2014,Treatment,both,45412322.84029728
Florida,Polk,8786743756337.654,557477.0,2006,Treatment,both,15761625.603096906
Florida,Polk,8532863324558.612,573483.0,2007,Treatment,both,14879017.031993298
Florida,Polk,8231373950417.35,580282.0,2008,Treatment,both,14185127.145796956
Florida,Polk,9235363337688.17,583403.0,2009,Treatment,both,15830160.862539565
Florida,Polk,13785635898688.889,602095.0,2010,Treatment,both,22896114.23228708
Florida,Polk,14014652249323.564,609544.0,2011,Treatment,both,22992027.235644292
Florida,Polk,11662689408867.152,615584.0,2012,Treatment,both,18945731.8722825
Florida,Polk,10050876935307.637,622895.0,2013,Treatment,both,16135748.296755692
Florida,Polk,8450582112395.482,635264.0,2014,Treatment,both,13302472.849705763
Florida,Putnam,313751811556.0843,73411.0,2006,Treatment,both,4273907.33753912
Florida,Putnam,312345586622.6567,73740.0,2007,Treatment,both,4235768.736407061
Florida,Putnam,372631851794.3756,73455.0,2008,Treatment,both,5072926.9865138605
Florida,Putnam,606571828151.2726,72893.0,2009,Treatment,both,8321400.246268813
Florida,Putnam,867536403052.8035,74364.0,2010,Treatment,both,11666080.402517393
Florida,Putnam,856128551003.9116,73912.0,2011,Treatment,both,11583079.215877146
Florida,Putnam,479415044142.7687,73065.0,2012,Treatment,both,6561486.951930044
Florida,Putnam,376896797707.9124,72442.0,2013,Treatment,both,5202738.711077999
Florida,Putnam,268511118675.32117,72040.0,2014,Treatment,both,3727250.398047212
Florida,St. Johns,600696752487.4729,168762.0,2006,Treatment,both,3559431.3440672243
Florida,St. Johns,734290896614.8064,175818.0,2007,Treatment,both,4176426.171465984
Florida,St. Johns,838979533297.143,182447.0,2008,Treatment,both,4598483.5776808765
Florida,St. Johns,1192196290972.89,187436.0,2009,Treatment,both,6360551.286694605
Florida,St. Johns,1964705523159.361,190039.0,2010,Treatment,both,10338433.285585385
Florida,St. Johns,1677246701746.5007,196019.0,2011,Treatment,both,8556551.669718245
Florida,St. Johns,1310888623542.8655,202241.0,2012,Treatment,both,6481814.387502363
Florida,St. Johns,1296555922427.4077,209532.0,2013,Treatment,both,6187865.92228112
Florida,St. Johns,1094375150947.2992,218043.0,2014,Treatment,both,5019079.497838954
Florida,St. Lucie,1694514471790.8943,249741.0,2006,Treatment,both,6785087.23754167
Florida,St. Lucie,2155607027586.6628,260461.0,2007,Treatment,both,8276122.058913476
Florida,St. Lucie,2700891273907.083,265646.0,2008,Treatment,both,10167257.455060806
Florida,St. Lucie,3302442001082.388,266502.0,2009,Treatment,both,12391809.446392102
Florida,St. Lucie,4252264920013.694,277789.0,2010,Treatment,both,15307535.287623677
Florida,St. Lucie,5728091346776.67,280764.0,2011,Treatment,both,20401801.323448412
Florida,St. Lucie,2980584305853.001,283525.0,2012,Treatment,both,10512597.851522798
Florida,St. Lucie,2030915122633.816,286223.0,2013,Treatment,both,7095569.268136439
Florida,St. Lucie,1905195381363.9785,290957.0,2014,Treatment,both,6548030.74462542
Florida,Santa Rosa,480523327402.2909,144279.0,2006,Treatment,both,3330514.679213821
Florida,Santa Rosa,667632496967.8593,147753.0,2007,Treatment,both,4518571.514404846
Florida,Santa Rosa,789263845137.8474,150356.0,2008,Treatment,both,5249300.627429882
Florida,Santa Rosa,923182716630.6372,151759.0,2009,Treatment,both,6083215.602571427
Florida,Santa Rosa,1314606775854.654,151372.0,2010,Treatment,both,8684609.940112134
Florida,Santa Rosa,1391579503009.6423,155719.0,2011,Treatment,both,8936478.547959095
Florida,Santa Rosa,1188064324158.65,158374.0,2012,Treatment,both,7501637.416234041
Florida,Santa Rosa,1182658484780.7517,160726.0,2013,Treatment,both,7358227.572270521
Florida,Santa Rosa,1007352308952.2882,163244.0,2014,Treatment,both,6170838.186716132
Florida,Sarasota,6835653912597.597,365613.0,2006,Treatment,both,18696419.198982522
Florida,Sarasota,9256245270523.045,368841.0,2007,Treatment,both,25095489.033277333
Florida,Sarasota,12075163640212.146,369867.0,2008,Treatment,both,32647312.79138757
Florida,Sarasota,13432937418948.764,369765.0,2009,Treatment,both,36328309.65328997
Florida,Sarasota,15932674088342.256,379448.0,2010,Treatment,both,41989084.37609964
Florida,Sarasota,15041433833694.947,381485.0,2011,Treatment,both,39428637.64943562
Florida,Sarasota,9694777708187.246,386028.0,2012,Treatment,both,25114182.671172157
Florida,Sarasota,8046131352532.669,390105.0,2013,Treatment,both,20625552.998635415
Florida,Sarasota,6654748534868.332,397024.0,2014,Treatment,both,16761577.473574223
Florida,Seminole,4158628989159.15,408464.0,2006,Treatment,both,10181139.559812248
Florida,Seminole,6085742767878.612,408308.0,2007,Treatment,both,14904784.544703048
Florida,Seminole,8738001545461.946,410658.0,2008,Treatment,both,21278050.215658642
Florida,Seminole,11012056751693.404,413204.0,2009,Treatment,both,26650411.786171973
Florida,Seminole,16868338028091.355,422718.0,2010,Treatment,both,39904470.6591424
Florida,Seminole,17682015611418.53,427037.0,2011,Treatment,both,41406284.72806462
Florida,Seminole,5894332803363.745,431360.0,2012,Treatment,both,13664532.648747554
Florida,Seminole,4585918368081.947,436654.0,2013,Treatment,both,10502407.783008851
Florida,Seminole,3590628563476.145,442533.0,2014,Treatment,both,8113809.735039297
Florida,Sumter,60311740702.4275,68577.0,2006,Treatment,both,879474.761252716
Florida,Sumter,99948091877.26,72711.0,2007,Treatment,both,1374593.8286814925
Florida,Sumter,145293117477.52866,75219.0,2008,Treatment,both,1931601.2905985012
Florida,Sumter,223699785176.5612,77681.0,2009,Treatment,both,2879723.2936826404
Florida,Sumter,489194960192.16034,93420.0,2010,Treatment,both,5236512.097967891
Florida,Sumter,487303084457.987,98581.0,2011,Treatment,both,4943174.490601505
Florida,Sumter,404109361192.48645,102781.0,2012,Treatment,both,3931751.5999307893
Florida,Sumter,385779419611.8921,108253.0,2013,Treatment,both,3563683.404726817
Florida,Sumter,361053741842.6528,114000.0,2014,Treatment,both,3167138.0863390593
Florida,Suwannee,31364248467.1672,38773.0,2006,Treatment,both,808919.8273841899
Florida,Suwannee,42523287490.6947,39473.0,2007,Treatment,both,1077275.289202612
Florida,Suwannee,47070854933.61015,39830.0,2008,Treatment,both,1181793.9978310356
Florida,Suwannee,45734321404.34478,40149.0,2009,Treatment,both,1139114.8323580856
Florida,Suwannee,49300109609.93788,41551.0,2010,Treatment,both,1186496.3444908157
Florida,Suwannee,52673966493.68163,43334.0,2011,Treatment,both,1215534.3724023085
Florida,Suwannee,47057335137.81552,43480.0,2012,Treatment,both,1082275.417153071
Florida,Suwannee,53764085657.1364,43584.0,2013,Treatment,both,1233573.9183447228
Florida,Suwannee,55671190907.58665,43818.0,2014,Treatment,both,1270509.6286363285
Florida,Taylor,16719664404.195,20016.0,2006,Treatment,both,835314.9682351619
Florida,Taylor,23187325332.49688,20947.0,2007,Treatment,both,1106952.085382006
Florida,Taylor,27537128769.280003,21390.0,2008,Treatment,both,1287383.2991715756
Florida,Taylor,39451807113.088135,21400.0,2009,Treatment,both,1843542.3884620625
Florida,Taylor,31843305596.91196,22570.0,2010,Treatment,both,1410868.6573731485
Florida,Taylor,34826089075.5753,22682.0,2011,Treatment,both,1535406.4489716648
Florida,Taylor,31316646840.5625,22748.0,2012,Treatment,both,1376676.9316231096
Florida,Taylor,30547691321.5775,22898.0,2013,Treatment,both,1334076.8329800637
Florida,Taylor,26659381246.19,22603.0,2014,Treatment,both,1179462.0734499844
Florida,Union,1834385051.328,14274.0,2006,Treatment,both,128512.33370659941
Florida,Union,2090639812.3122,14727.0,2007,Treatment,both,141959.65317526992
Florida,Union,3308246018.7244,14935.0,2008,Treatment,both,221509.60955637094
Florida,Union,3377461173.6092625,14584.0,2009,Treatment,both,231586.75079602734
