,State,County,Year,Treatment,death_prop
464,Texas,Atascosa,2005,Treatment,9.692353462000082e-05
465,Texas,Austin,2005,Treatment,9.708639555955775e-05
466,Texas,Bailey,2005,Treatment,9.727395486393011e-05
467,Texas,Bandera,2005,Treatment,9.714764399268414e-05
468,Texas,Bastrop,2005,Treatment,9.666688427376924e-05
469,Texas,Baylor,2005,Treatment,9.730009689303963e-05
470,Texas,Bee,2005,Treatment,9.702126484001884e-05
471,Texas,Blanco,2005,Treatment,9.725041728324307e-05
472,Texas,Borden,2005,Treatment,9.733154536387885e-05
473,Texas,Bosque,2005,Treatment,9.716420711411249e-05
474,Texas,Bowie,2005,Treatment,9.646044027971179e-05
475,Texas,Brazos,2005,Treatment,6.111834344841918e-05
476,Texas,Brewster,2005,Treatment,9.724941257093028e-05
477,Texas,Briscoe,2005,Treatment,9.732207375557088e-05
478,Texas,Brooks,2005,Treatment,9.726366387859036e-05
479,Texas,Brown,2005,Treatment,9.696509849538727e-05
480,Texas,Burleson,2005,Treatment,9.717331780634693e-05
481,Texas,Burnet,2005,Treatment,9.693816635271138e-05
482,Texas,Caldwell,2005,Treatment,9.698442213705367e-05
483,Texas,Calhoun,2005,Treatment,9.713988917434755e-05
484,Texas,Callahan,2005,Treatment,9.720885340785663e-05
485,Texas,Camp,2005,Treatment,9.721893954893842e-05
486,Texas,Carson,2005,Treatment,9.727549607310898e-05
487,Texas,Cass,2005,Treatment,9.705047953299761e-05
488,Texas,Castro,2005,Treatment,9.726479539925331e-05
489,Texas,Chambers,2005,Treatment,9.706422360725702e-05
490,Texas,Cherokee,2005,Treatment,9.687360139350394e-05
491,Texas,Childress,2005,Treatment,9.726481490823025e-05
492,Texas,Clay,2005,Treatment,9.72268504390906e-05
493,Texas,Cochran,2005,Treatment,9.730596909510082e-05
494,Texas,Coke,2005,Treatment,9.730269158697364e-05
495,Texas,Coleman,2005,Treatment,9.725442637800577e-05
496,Texas,Collingsworth,2005,Treatment,9.730863207045412e-05
497,Texas,Colorado,2005,Treatment,9.713855280942664e-05
498,Texas,Comal,2005,Treatment,9.641416498639255e-05
499,Texas,Comanche,2005,Treatment,9.720573197154504e-05
500,Texas,Concho,2005,Treatment,9.730156982079916e-05
501,Texas,Cooke,2005,Treatment,9.696457175300969e-05
502,Texas,Coryell,2005,Treatment,9.66241693687429e-05
503,Texas,Cottle,2005,Treatment,9.732139094137771e-05
504,Texas,Crane,2005,Treatment,9.730118939574869e-05
505,Texas,Crockett,2005,Treatment,9.730004812059726e-05
506,Texas,Crosby,2005,Treatment,9.727410118125721e-05
507,Texas,Culberson,2005,Treatment,9.731222172221244e-05
508,Texas,Dallam,2005,Treatment,9.727851996453582e-05
509,Texas,Dawson,2005,Treatment,9.720083521833124e-05
510,Texas,Deaf Smith,2005,Treatment,9.715924207947937e-05
511,Texas,Delta,2005,Treatment,9.728469455573965e-05
512,Texas,DeWitt,2005,Treatment,9.71410206950105e-05
513,Texas,Dickens,2005,Treatment,9.73125338658436e-05
514,Texas,Dimmit,2005,Treatment,9.724026286074195e-05
515,Texas,Donley,2005,Treatment,9.730001885713185e-05
516,Texas,Duval,2005,Treatment,9.721596442995393e-05
517,Texas,Eastland,2005,Treatment,9.715898846277906e-05
518,Texas,Edwards,2005,Treatment,9.731898158272472e-05
519,Texas,Ellis,2005,Treatment,7.589326371391275e-05
520,Texas,Erath,2005,Treatment,9.700125838415929e-05
521,Texas,Falls,2005,Treatment,9.716723100553934e-05
522,Texas,Fannin,2005,Treatment,9.701911885255463e-05
523,Texas,Fayette,2005,Treatment,9.711952180241446e-05
524,Texas,Fisher,2005,Treatment,9.729827280369506e-05
525,Texas,Floyd,2005,Treatment,9.726970190695558e-05
526,Texas,Foard,2005,Treatment,9.732347840191109e-05
527,Texas,Franklin,2005,Treatment,9.723130824032308e-05
528,Texas,Freestone,2005,Treatment,9.715643278679894e-05
529,Texas,Frio,2005,Treatment,9.718024349316326e-05
530,Texas,Gaines,2005,Treatment,9.719740163838849e-05
531,Texas,Garza,2005,Treatment,9.729097644631672e-05
532,Texas,Gillespie,2005,Treatment,9.711661496484929e-05
533,Texas,Glasscock,2005,Treatment,9.732535126369805e-05
534,Texas,Goliad,2005,Treatment,9.726971166144406e-05
535,Texas,Gonzales,2005,Treatment,9.714690265156014e-05
536,Texas,Gray,2005,Treatment,9.71293738357729e-05
537,Texas,Grayson,2005,Treatment,8.656060107681388e-05
538,Texas,Grimes,2005,Treatment,9.709312615660461e-05
539,Texas,Guadalupe,2005,Treatment,9.633967971240737e-05
540,Texas,Hale,2005,Treatment,9.698938717168679e-05
541,Texas,Hall,2005,Treatment,9.730257453311196e-05
542,Texas,Hamilton,2005,Treatment,9.725973281973545e-05
543,Texas,Hansford,2005,Treatment,9.72876111477933e-05
544,Texas,Hardeman,2005,Treatment,9.729581467259968e-05
545,Texas,Harrison,2005,Treatment,9.672826926973425e-05
546,Texas,Hartley,2005,Treatment,9.728706489643877e-05
547,Texas,Haskell,2005,Treatment,9.728477259164745e-05
548,Texas,Hays,2005,Treatment,7.907013520993121e-05
549,Texas,Hemphill,2005,Treatment,9.730537407130391e-05
550,Texas,Henderson,2005,Treatment,9.657236328045907e-05
551,Texas,Hill,2005,Treatment,9.699972692946891e-05
552,Texas,Hockley,2005,Treatment,9.711688809052656e-05
553,Texas,Hood,2005,Treatment,9.688057585276264e-05
554,Texas,Hopkins,2005,Treatment,9.701478785967231e-05
555,Texas,Houston,2005,Treatment,9.711537614481313e-05
556,Texas,Howard,2005,Treatment,9.70252154078507e-05
557,Texas,Hudspeth,2005,Treatment,9.730630074770892e-05
558,Texas,Hunt,2005,Treatment,9.654335343173828e-05
559,Texas,Hutchinson,2005,Treatment,9.712404788506625e-05
560,Texas,Irion,2005,Treatment,9.732109830672352e-05
561,Texas,Jack,2005,Treatment,9.725166585776771e-05
562,Texas,Jackson,2005,Treatment,9.719972320664523e-05
563,Texas,Jasper,2005,Treatment,9.699649819378412e-05
564,Texas,Jeff Davis,2005,Treatment,9.731625032595208e-05
565,Texas,Jim Hogg,2005,Treatment,9.728857684215219e-05
566,Texas,Jim Wells,2005,Treatment,9.694087810050706e-05
567,Texas,Johnson,2005,Treatment,6.955795916947797e-05
568,Texas,Jones,2005,Treatment,9.71472147951913e-05
569,Texas,Karnes,2005,Treatment,9.719089539457654e-05
570,Texas,Kaufman,2005,Treatment,9.648054428045611e-05
571,Texas,Kendall,2005,Treatment,9.706055591959093e-05
572,Texas,Kenedy,2005,Treatment,9.733346699810816e-05
573,Texas,Kent,2005,Treatment,9.733048212463524e-05
574,Texas,Kerr,2005,Treatment,9.688733571327491e-05
575,Texas,Kimble,2005,Treatment,9.729343457741209e-05
576,Texas,King,2005,Treatment,9.733481311751755e-05
577,Texas,Kinney,2005,Treatment,9.730570572391201e-05
578,Texas,Kleberg,2005,Treatment,9.703844249422104e-05
579,Texas,Knox,2005,Treatment,9.730235993436553e-05
580,Texas,Lamar,2005,Treatment,9.685927204993609e-05
581,Texas,Lamb,2005,Treatment,9.719867947637854e-05
582,Texas,Lampasas,2005,Treatment,9.714682461565235e-05
583,Texas,La Salle,2005,Treatment,9.727918326975201e-05
584,Texas,Lavaca,2005,Treatment,9.715473550580452e-05
585,Texas,Lee,2005,Treatment,9.717957043345857e-05
586,Texas,Leon,2005,Treatment,9.718056539128288e-05
587,Texas,Liberty,2005,Treatment,9.66121128209894e-05
588,Texas,Limestone,2005,Treatment,9.711919990429481e-05
589,Texas,Lipscomb,2005,Treatment,9.730911004038933e-05
590,Texas,Live Oak,2005,Treatment,9.722585548126629e-05
591,Texas,Llano,2005,Treatment,9.716251958760653e-05
592,Texas,Loving,2005,Treatment,9.73371639492397e-05
593,Texas,Lynn,2005,Treatment,9.727882235367849e-05
594,Texas,McCulloch,2005,Treatment,9.726070826858282e-05
595,Texas,McMullen,2005,Treatment,9.732931158601837e-05
596,Texas,Madison,2005,Treatment,9.72104141260124e-05
597,Texas,Marion,2005,Treatment,9.723282018603651e-05
598,Texas,Martin,2005,Treatment,9.729486848721772e-05
599,Texas,Mason,2005,Treatment,9.730038952769384e-05
600,Texas,Matagorda,2005,Treatment,9.69736531817787e-05
601,Texas,Maverick,2005,Treatment,9.685140993222626e-05
602,Texas,Medina,2005,Treatment,9.692443203294041e-05
603,Texas,Menard,2005,Treatment,9.731657222407172e-05
604,Texas,Milam,2005,Treatment,9.709545747934984e-05
605,Texas,Mills,2005,Treatment,9.728818666261324e-05
606,Texas,Mitchell,2005,Treatment,9.724723732000065e-05
607,Texas,Montague,2005,Treatment,9.714860968704304e-05
608,Texas,Moore,2005,Treatment,9.71444640294417e-05
609,Texas,Morris,2005,Treatment,9.721252109552272e-05
610,Texas,Motley,2005,Treatment,9.732506838353231e-05
611,Texas,Nacogdoches,2005,Treatment,9.674204260745912e-05
612,Texas,Navarro,2005,Treatment,9.686792428121224e-05
613,Texas,Newton,2005,Treatment,9.719942081750254e-05
614,Texas,Nolan,2005,Treatment,9.71952849143897e-05
615,Texas,Ochiltree,2005,Treatment,9.724849564901375e-05
616,Texas,Oldham,2005,Treatment,9.731731356519572e-05
617,Texas,Palo Pinto,2005,Treatment,9.707183210826653e-05
618,Texas,Panola,2005,Treatment,9.711463480368913e-05
619,Texas,Parker,2005,Treatment,9.634936591946175e-05
620,Texas,Parmer,2005,Treatment,9.724420367408532e-05
621,Texas,Pecos,2005,Treatment,9.718420381548357e-05
622,Texas,Polk,2005,Treatment,9.68895304731815e-05
623,Texas,Potter,2005,Treatment,8.364071295343722e-05
624,Texas,Presidio,2005,Treatment,9.726347854330937e-05
625,Texas,Rains,2005,Treatment,9.723294699438668e-05
626,Texas,Randall,2005,Treatment,9.115105552922303e-05
627,Texas,Reagan,2005,Treatment,9.730888568715442e-05
628,Texas,Real,2005,Treatment,9.730896372306223e-05
629,Texas,Red River,2005,Treatment,9.720677570181172e-05
630,Texas,Reeves,2005,Treatment,9.722782588793798e-05
631,Texas,Refugio,2005,Treatment,9.726436620176048e-05
632,Texas,Roberts,2005,Treatment,9.732967250209189e-05
633,Texas,Robertson,2005,Treatment,9.718184322927294e-05
634,Texas,Rockwall,2005,Treatment,9.672996655072867e-05
635,Texas,Runnels,2005,Treatment,9.723324938352937e-05
636,Texas,Rusk,2005,Treatment,9.68727332440298e-05
637,Texas,Sabine,2005,Treatment,9.723848754383972e-05
638,Texas,San Augustine,2005,Treatment,9.72520365283297e-05
639,Texas,San Jacinto,2005,Treatment,9.710024693319042e-05
640,Texas,San Patricio,2005,Treatment,9.666824014766708e-05
641,Texas,San Saba,2005,Treatment,9.727953443133708e-05
642,Texas,Schleicher,2005,Treatment,9.731093412973391e-05
643,Texas,Scurry,2005,Treatment,9.718366731861753e-05
644,Texas,Shackelford,2005,Treatment,9.730728595104475e-05
645,Texas,Shelby,2005,Treatment,9.708438613493218e-05
646,Texas,Sherman,2005,Treatment,9.730933439362423e-05
647,Texas,Smith,2005,Treatment,5.2656521510189036e-05
648,Texas,Somervell,2005,Treatment,9.726536115958478e-05
649,Texas,Starr,2005,Treatment,9.675958117773483e-05
650,Texas,Stephens,2005,Treatment,9.724635941603801e-05
651,Texas,Sterling,2005,Treatment,9.732548782653669e-05
652,Texas,Stonewall,2005,Treatment,9.732451237768931e-05
653,Texas,Sutton,2005,Treatment,9.729681938491247e-05
654,Texas,Swisher,2005,Treatment,9.726215193287693e-05
655,Texas,Terrell,2005,Treatment,9.732830687370558e-05
656,Texas,Terry,2005,Treatment,9.721861765081881e-05
657,Texas,Throckmorton,2005,Treatment,9.732138118688925e-05
658,Texas,Titus,2005,Treatment,9.706447722395735e-05
659,Texas,Trinity,2005,Treatment,9.719993780539165e-05
660,Texas,Tyler,2005,Treatment,9.714047444365596e-05
661,Texas,Upshur,2005,Treatment,9.69729508586086e-05
662,Texas,Upton,2005,Treatment,9.730831992682296e-05
663,Texas,Uvalde,2005,Treatment,9.707835786105544e-05
664,Texas,Val Verde,2005,Treatment,9.687890783523364e-05
665,Texas,Van Zandt,2005,Treatment,9.683635875651136e-05
666,Texas,Victoria,2005,Treatment,9.650804218346347e-05
667,Texas,Walker,2005,Treatment,9.671018444810401e-05
668,Texas,Waller,2005,Treatment,9.700111206683218e-05
669,Texas,Ward,2005,Treatment,9.723859484321294e-05
670,Texas,Washington,2005,Treatment,9.703051209509191e-05
671,Texas,Wharton,2005,Treatment,9.693850775980795e-05
672,Texas,Wheeler,2005,Treatment,9.729214698493357e-05
673,Texas,Wilbarger,2005,Treatment,9.72019277210403e-05
674,Texas,Willacy,2005,Treatment,9.713951850378554e-05
675,Texas,Wilson,2005,Treatment,9.697769154000682e-05
676,Texas,Winkler,2005,Treatment,9.727501810317374e-05
677,Texas,Wise,2005,Treatment,9.679339023478469e-05
678,Texas,Wood,2005,Treatment,9.694240955519744e-05
679,Texas,Yoakum,2005,Treatment,9.726659997962094e-05
680,Texas,Young,2005,Treatment,9.716691886190818e-05
681,Texas,Zapata,2005,Treatment,9.720911677904542e-05
682,Texas,Zavala,2005,Treatment,9.722519217605009e-05
683,Texas,Andrews,2006,Treatment,0.0001354611632853611
684,Texas,Angelina,2006,Treatment,0.0001218071305894247
685,Texas,Archer,2006,Treatment,0.00013549950817955125
686,Texas,Armstrong,2006,Treatment,0.00013556626789866527
687,Texas,Atascosa,2006,Treatment,0.00013516715324827526
688,Texas,Austin,2006,Treatment,0.00013533171146882662
689,Texas,Bailey,2006,Treatment,0.00013552404071806261
690,Texas,Bandera,2006,Treatment,0.00013539334032700346
691,Texas,Bastrop,2006,Treatment,0.0001349002119167039
692,Texas,Baylor,2006,Treatment,0.000135549295088721
693,Texas,Bee,2006,Treatment,0.00013527085321523918
694,Texas,Blanco,2006,Treatment,0.00013549921554489703
695,Texas,Borden,2006,Treatment,0.00013558059724223313
696,Texas,Bosque,2006,Treatment,0.00013541308341167424
697,Texas,Bowie,2006,Treatment,0.00010978032956054934
698,Texas,Brazos,2006,Treatment,5.9568485888225694e-05
699,Texas,Brewster,2006,Treatment,0.00013549797672486087
700,Texas,Briscoe,2006,Treatment,0.0001355714475320448
701,Texas,Brooks,2006,Treatment,0.00013551329127176458
702,Texas,Brown,2006,Treatment,0.00013521106795538385
703,Texas,Burleson,2006,Treatment,0.00013542452542665388
704,Texas,Burnet,2006,Treatment,0.00013517168908541553
705,Texas,Caldwell,2006,Treatment,0.00013523273267428395
706,Texas,Calhoun,2006,Treatment,0.00013538848259174357
707,Texas,Callahan,2006,Treatment,0.00013545777847786075
708,Texas,Cameron,2006,Treatment,2.653350385531811e-05
709,Texas,Camp,2006,Treatment,0.00013546682088867588
710,Texas,Carson,2006,Treatment,0.0001355250064124215
711,Texas,Cass,2006,Treatment,0.00013530049710571077
712,Texas,Castro,2006,Treatment,0.00013551572013939455
713,Texas,Chambers,2006,Treatment,0.00013531022233071905
714,Texas,Cherokee,2006,Treatment,0.00013512039023053232
715,Texas,Childress,2006,Treatment,0.00013551322299034527
716,Texas,Clay,2006,Treatment,0.00013547738499969288
717,Texas,Cochran,2006,Treatment,0.0001355559086319062
718,Texas,Coke,2006,Treatment,0.00013555188002816655
719,Texas,Coleman,2006,Treatment,0.00013550273691523604
720,Texas,Collingsworth,2006,Treatment,0.00013555792781102025
721,Texas,Colorado,2006,Treatment,0.00013538662923893356
722,Texas,Comanche,2006,Treatment,0.00013545452047871053
723,Texas,Concho,2006,Treatment,0.00013555187027367808
724,Texas,Cooke,2006,Treatment,0.00013521244333825866
725,Texas,Coryell,2006,Treatment,0.00013488688728544883
726,Texas,Cottle,2006,Treatment,0.00013557102808904042
727,Texas,Crane,2006,Treatment,0.00013555022176512603
728,Texas,Crockett,2006,Treatment,0.00013555014372921824
729,Texas,Crosby,2006,Treatment,0.00013552355299363891
730,Texas,Culberson,2006,Treatment,0.00013556185886987515
731,Texas,Dallam,2006,Treatment,0.00013552813760322156
732,Texas,Dawson,2006,Treatment,0.00013545085279104442
733,Texas,Deaf Smith,2006,Treatment,0.00013540863536493024
734,Texas,Delta,2006,Treatment,0.00013553303435643536
735,Texas,DeWitt,2006,Treatment,0.00013539271603974114
736,Texas,Dickens,2006,Treatment,0.00013556240512122968
737,Texas,Dimmit,2006,Treatment,0.00013549009509817412
738,Texas,Donley,2006,Treatment,0.00013554953895093287
739,Texas,Duval,2006,Treatment,0.0001354663624277176
740,Texas,Eastland,2006,Treatment,0.00013540840125720685
741,Texas,Edwards,2006,Treatment,0.00013556827732329085
742,Texas,Ellis,2006,Treatment,7.271510947259731e-05
743,Texas,Erath,2006,Treatment,0.00013524216526463804
744,Texas,Falls,2006,Treatment,0.00013541759973983755
745,Texas,Fannin,2006,Treatment,0.00013526605400691013
746,Texas,Fayette,2006,Treatment,0.00013536748117805967
747,Texas,Fisher,2006,Treatment,0.00013554768559812287
748,Texas,Floyd,2006,Treatment,0.0001355199633418806
749,Texas,Foard,2006,Treatment,0.00013557251077128845
750,Texas,Franklin,2006,Treatment,0.000135479940675673
751,Texas,Freestone,2006,Treatment,0.0001354031923603619
752,Texas,Frio,2006,Treatment,0.00013542924659907515
753,Texas,Gaines,2006,Treatment,0.00013544466844535208
754,Texas,Garza,2006,Treatment,0.00013553923821110463
755,Texas,Gillespie,2006,Treatment,0.00013535997022193493
756,Texas,Glasscock,2006,Treatment,0.00013557502742931465
757,Texas,Goliad,2006,Treatment,0.00013551841237821328
758,Texas,Gonzales,2006,Treatment,0.00013539634470945337
759,Texas,Gray,2006,Treatment,0.00013537602610996265
760,Texas,Gregg,2006,Treatment,8.628276588034306e-05
761,Texas,Grimes,2006,Treatment,0.00013533968088590964
762,Texas,Hale,2006,Treatment,0.00013523812690640992
763,Texas,Hall,2006,Treatment,0.00013555191904612046
764,Texas,Hamilton,2006,Treatment,0.00013550802384798877
765,Texas,Hansford,2006,Treatment,0.00013553650695433199
766,Texas,Hardeman,2006,Treatment,0.00013554518844907358
767,Texas,Hardin,2006,Treatment,0.0001350907268310838
768,Texas,Harrison,2006,Treatment,0.0001349692834495862
769,Texas,Hartley,2006,Treatment,0.00013553614603825848
770,Texas,Haskell,2006,Treatment,0.00013553538518815752
771,Texas,Hays,2006,Treatment,7.49524052226836e-05
772,Texas,Hemphill,2006,Treatment,0.00013555428938681954
773,Texas,Henderson,2006,Treatment,0.00012670577651635137
774,Texas,Hill,2006,Treatment,0.00013524523792850723
775,Texas,Hockley,2006,Treatment,0.0001353683298185569
776,Texas,Hood,2006,Treatment,0.00013511478139965994
777,Texas,Hopkins,2006,Treatment,0.0001352602013138259
778,Texas,Houston,2006,Treatment,0.0001353652083822453
779,Texas,Howard,2006,Treatment,0.0001352757109504991
780,Texas,Hudspeth,2006,Treatment,0.00013555522581771304
781,Texas,Hunt,2006,Treatment,0.0001218249375647195
782,Texas,Hutchinson,2006,Treatment,0.00013537364601477506
783,Texas,Irion,2006,Treatment,0.00013556954540679242
784,Texas,Jack,2006,Treatment,0.0001355003763290254
785,Texas,Jackson,2006,Treatment,0.00013544935059981946
786,Texas,Jasper,2006,Treatment,0.00013525324636354415
787,Texas,Jeff Davis,2006,Treatment,0.00013556518515044468
788,Texas,Jim Hogg,2006,Treatment,0.00013553819448083794
789,Texas,Jim Wells,2006,Treatment,0.0001351898421884651
790,Texas,Jones,2006,Treatment,0.00013539737868523157
791,Texas,Karnes,2006,Treatment,0.00013543942053055323
792,Texas,Kaufman,2006,Treatment,0.00010863070990168921
793,Texas,Kendall,2006,Treatment,0.00013529546378965833
794,Texas,Kenedy,2006,Treatment,0.00013558277249316276
795,Texas,Kent,2006,Treatment,0.00013557969982929354
796,Texas,Kerr,2006,Treatment,0.00013512742321672186
797,Texas,Kimble,2006,Treatment,0.00013554286688081686
798,Texas,King,2006,Treatment,0.0001355838357324064
799,Texas,Kinney,2006,Treatment,0.00013555465030289307
800,Texas,Kleberg,2006,Treatment,0.00013528925993498906
801,Texas,Knox,2006,Treatment,0.00013555198732753977
802,Texas,Lamar,2006,Treatment,0.00013510854828152524
803,Texas,Lamb,2006,Treatment,0.00013545064794678646
804,Texas,Lampasas,2006,Treatment,0.00013538896056167877
805,Texas,La Salle,2006,Treatment,0.0001355290837886035
806,Texas,Lavaca,2006,Treatment,0.00013540447995284043
807,Texas,Lee,2006,Treatment,0.00013542880764709386
808,Texas,Leon,2006,Treatment,0.00013542731521035736
809,Texas,Limestone,2006,Treatment,0.0001353673933876634
810,Texas,Lipscomb,2006,Treatment,0.0001355577912481816
811,Texas,Live Oak,2006,Treatment,0.00013547595108988724
812,Texas,Llano,2006,Treatment,0.00013541167876533403
813,Texas,Loving,2006,Treatment,0.00013558614754617467
814,Texas,Lynn,2006,Treatment,0.00013552802054935987
815,Texas,McCulloch,2006,Treatment,0.00013550947726677137
816,Texas,McMullen,2006,Treatment,0.00013557844150028045
817,Texas,Madison,2006,Treatment,0.00013545835399268068
818,Texas,Marion,2006,Treatment,0.00013548207690864875
819,Texas,Martin,2006,Treatment,0.0001355439984014798
820,Texas,Mason,2006,Treatment,0.00013554890490918208
821,Texas,Matagorda,2006,Treatment,0.00013522603134070253
822,Texas,Maverick,2006,Treatment,0.00013509296060894426
823,Texas,Medina,2006,Treatment,0.00013516529989546526
824,Texas,Menard,2006,Treatment,0.00013556583870117243
