,State,County,Year,Population
18006,Pennsylvania,Schuylkill County,2011,147616.0
18007,Pennsylvania,Snyder County,2011,39659.0
18008,Pennsylvania,Somerset County,2011,77387.0
18009,Pennsylvania,Sullivan County,2011,6453.0
18010,Pennsylvania,Susquehanna County,2011,43131.0
18011,Pennsylvania,Tioga County,2011,42422.0
18012,Pennsylvania,Union County,2011,45061.0
18013,Pennsylvania,Venango County,2011,54724.0
18014,Pennsylvania,Warren County,2011,41495.0
18015,Pennsylvania,Washington County,2011,208073.0
18016,Pennsylvania,Wayne County,2011,52237.0
18017,Pennsylvania,Westmoreland County,2011,364566.0
18018,Pennsylvania,Wyoming County,2011,28296.0
18019,Pennsylvania,York County,2011,436902.0
18020,Rhode Island,Bristol County,2011,49273.0
18021,Rhode Island,Kent County,2011,165308.0
18022,Rhode Island,Newport County,2011,83005.0
18023,Rhode Island,Providence County,2011,627784.0
18024,Rhode Island,Washington County,2011,126486.0
18025,South Carolina,Abbeville County,2011,25105.0
18026,South Carolina,Aiken County,2011,161816.0
18027,South Carolina,Allendale County,2011,10251.0
18028,South Carolina,Anderson County,2011,188531.0
18029,South Carolina,Bamberg County,2011,15867.0
18030,South Carolina,Barnwell County,2011,22402.0
18031,South Carolina,Beaufort County,2011,163957.0
18032,South Carolina,Berkeley County,2011,183680.0
18033,South Carolina,Calhoun County,2011,15172.0
18034,South Carolina,Charleston County,2011,357512.0
18035,South Carolina,Cherokee County,2011,55604.0
18036,South Carolina,Chester County,2011,32847.0
18037,South Carolina,Chesterfield County,2011,46593.0
18038,South Carolina,Clarendon County,2011,34643.0
18039,South Carolina,Colleton County,2011,38484.0
18040,South Carolina,Darlington County,2011,68238.0
18041,South Carolina,Dillon County,2011,31761.0
18042,South Carolina,Dorchester County,2011,140028.0
18043,South Carolina,Edgefield County,2011,26740.0
18044,South Carolina,Fairfield County,2011,23583.0
18045,South Carolina,Florence County,2011,137476.0
18046,South Carolina,Georgetown County,2011,60155.0
18047,South Carolina,Greenville County,2011,459193.0
18048,South Carolina,Greenwood County,2011,69820.0
18049,South Carolina,Hampton County,2011,20777.0
18050,South Carolina,Horry County,2011,275390.0
18051,South Carolina,Jasper County,2011,25406.0
18052,South Carolina,Kershaw County,2011,62042.0
18053,South Carolina,Lancaster County,2011,77753.0
18054,South Carolina,Laurens County,2011,66409.0
18055,South Carolina,Lee County,2011,18924.0
18056,South Carolina,Lexington County,2011,266436.0
18057,South Carolina,McCormick County,2011,10051.0
18058,South Carolina,Marion County,2011,32762.0
18059,South Carolina,Marlboro County,2011,28479.0
18060,South Carolina,Newberry County,2011,37518.0
18061,South Carolina,Oconee County,2011,74234.0
18062,South Carolina,Orangeburg County,2011,91721.0
18063,South Carolina,Pickens County,2011,119427.0
18064,South Carolina,Richland County,2011,389621.0
18065,South Carolina,Saluda County,2011,19864.0
18066,South Carolina,Spartanburg County,2011,286133.0
18067,South Carolina,Sumter County,2011,107355.0
18068,South Carolina,Union County,2011,28651.0
18069,South Carolina,Williamsburg County,2011,34132.0
18070,South Carolina,York County,2011,230190.0
18071,South Dakota,Aurora County,2011,2714.0
18072,South Dakota,Beadle County,2011,17742.0
18073,South Dakota,Bennett County,2011,3440.0
18074,South Dakota,Bon Homme County,2011,7027.0
18075,South Dakota,Brookings County,2011,32131.0
18076,South Dakota,Brown County,2011,36986.0
18077,South Dakota,Brule County,2011,5325.0
18078,South Dakota,Buffalo County,2011,1976.0
18079,South Dakota,Butte County,2011,10311.0
18080,South Dakota,Campbell County,2011,1413.0
18081,South Dakota,Charles Mix County,2011,9181.0
18082,South Dakota,Clark County,2011,3595.0
18083,South Dakota,Clay County,2011,14032.0
18084,South Dakota,Codington County,2011,27406.0
18085,South Dakota,Corson County,2011,4046.0
18086,South Dakota,Custer County,2011,8338.0
18087,South Dakota,Davison County,2011,19604.0
18088,South Dakota,Day County,2011,5764.0
18089,South Dakota,Deuel County,2011,4372.0
18090,South Dakota,Dewey County,2011,5404.0
18091,South Dakota,Douglas County,2011,2985.0
18092,South Dakota,Edmunds County,2011,4058.0
18093,South Dakota,Fall River County,2011,6974.0
18094,South Dakota,Faulk County,2011,2371.0
18095,South Dakota,Grant County,2011,7252.0
18096,South Dakota,Gregory County,2011,4224.0
18097,South Dakota,Haakon County,2011,1911.0
18098,South Dakota,Hamlin County,2011,5961.0
18099,South Dakota,Hand County,2011,3443.0
18100,South Dakota,Hanson County,2011,3376.0
18101,South Dakota,Harding County,2011,1297.0
18102,South Dakota,Hughes County,2011,17281.0
18103,South Dakota,Hutchinson County,2011,7203.0
18104,South Dakota,Hyde County,2011,1396.0
